timestamp(s),heart_rate(bpm)
2015-03-04 16:24,157
2015-03-04 16:24,155
2015-03-04 16:24,154
2015-03-04 16:24,152
2015-03-04 16:24,152
2015-03-04 16:24,151
2015-03-04 16:24,152
2015-03-04 16:24,152
2015-03-04 16:24,153
2015-03-04 16:24,153
2015-03-04 16:24,153
2015-03-04 16:24,154
2015-03-04 16:24,154
2015-03-04 16:24,155
2015-03-04 16:24,156
2015-03-04 16:24,156
2015-03-04 16:24,156
2015-03-04 16:24,157
2015-03-04 16:25,158
2015-03-04 16:25,158
2015-03-04 16:25,158
2015-03-04 16:25,159
2015-03-04 16:25,159
2015-03-04 16:25,159
2015-03-04 16:25,160
2015-03-04 16:25,160
2015-03-04 16:25,160
2015-03-04 16:25,161
2015-03-04 16:25,161
2015-03-04 16:25,161
2015-03-04 16:25,162
2015-03-04 16:25,162
2015-03-04 16:25,163
2015-03-04 16:25,164
2015-03-04 16:25,164
2015-03-04 16:25,165
2015-03-04 16:25,165
2015-03-04 16:25,166
2015-03-04 16:25,166
2015-03-04 16:25,167
2015-03-04 16:25,167
2015-03-04 16:25,167
2015-03-04 16:25,167
2015-03-04 16:25,168
2015-03-04 16:25,168
2015-03-04 16:25,169
2015-03-04 16:25,169
2015-03-04 16:25,169
2015-03-04 16:25,170
2015-03-04 16:25,171
2015-03-04 16:25,172
2015-03-04 16:25,172
2015-03-04 16:25,173
2015-03-04 16:25,173
2015-03-04 16:25,175
2015-03-04 16:25,175
2015-03-04 16:25,176
2015-03-04 16:25,176
2015-03-04 16:25,176
2015-03-04 16:25,177
2015-03-04 16:25,177
2015-03-04 16:25,177
2015-03-04 16:25,177
2015-03-04 16:25,178
2015-03-04 16:25,178
2015-03-04 16:25,178
2015-03-04 16:25,178
2015-03-04 16:25,179
2015-03-04 16:25,179
2015-03-04 16:25,179
2015-03-04 16:25,179
2015-03-04 16:25,179
2015-03-04 16:25,180
2015-03-04 16:25,179
2015-03-04 16:25,180
2015-03-04 16:25,180
2015-03-04 16:25,180
2015-03-04 16:25,180
2015-03-04 16:26,180
2015-03-04 16:26,181
2015-03-04 16:26,181
2015-03-04 16:26,181
2015-03-04 16:26,182
2015-03-04 16:26,182
2015-03-04 16:26,182
2015-03-04 16:26,182
2015-03-04 16:26,182
2015-03-04 16:26,183
2015-03-04 16:26,183
2015-03-04 16:26,183
2015-03-04 16:26,183
2015-03-04 16:26,183
2015-03-04 16:26,183
2015-03-04 16:26,184
2015-03-04 16:26,184
2015-03-04 16:26,184
2015-03-04 16:26,184
2015-03-04 16:26,184
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,184
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,186
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,186
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,185
2015-03-04 16:26,186
2015-03-04 16:26,186
2015-03-04 16:26,185
2015-03-04 16:26,186
2015-03-04 16:26,186
2015-03-04 16:26,186
2015-03-04 16:26,186
2015-03-04 16:26,186
2015-03-04 16:26,185
2015-03-04 16:26,186
2015-03-04 16:26,186
2015-03-04 16:26,186
2015-03-04 16:26,185
2015-03-04 16:27,185
2015-03-04 16:27,185
2015-03-04 16:27,184
2015-03-04 16:27,184
2015-03-04 16:27,184
2015-03-04 16:27,183
2015-03-04 16:27,182
2015-03-04 16:27,182
2015-03-04 16:27,181
2015-03-04 16:27,180
2015-03-04 16:27,180
2015-03-04 16:27,179
2015-03-04 16:27,178
2015-03-04 16:27,177
2015-03-04 16:27,176
2015-03-04 16:27,175
2015-03-04 16:27,174
2015-03-04 16:27,174
2015-03-04 16:27,174
2015-03-04 16:27,173
2015-03-04 16:27,172
2015-03-04 16:27,172
2015-03-04 16:27,172
2015-03-04 16:27,171
2015-03-04 16:27,171
2015-03-04 16:27,170
2015-03-04 16:27,169
2015-03-04 16:27,168
2015-03-04 16:27,166
2015-03-04 16:27,165
2015-03-04 16:27,165
2015-03-04 16:27,164
2015-03-04 16:27,164
2015-03-04 16:27,163
2015-03-04 16:27,163
2015-03-04 16:27,162
2015-03-04 16:27,159
2015-03-04 16:27,157
2015-03-04 16:27,155
2015-03-04 16:27,154
2015-03-04 16:27,154
2015-03-04 16:27,154
2015-03-04 16:27,153
2015-03-04 16:27,153
2015-03-04 16:27,153
2015-03-04 16:27,152
2015-03-04 16:27,152
2015-03-04 16:27,153
2015-03-04 16:27,153
2015-03-04 16:27,154
2015-03-04 16:27,154
2015-03-04 16:27,154
2015-03-04 16:27,155
2015-03-04 16:27,155
2015-03-04 16:27,155
2015-03-04 16:27,155
2015-03-04 16:27,156
2015-03-04 16:27,156
2015-03-04 16:27,157
2015-03-04 16:27,157
2015-03-04 16:28,157
2015-03-04 16:28,158
2015-03-04 16:28,158
2015-03-04 16:28,159
2015-03-04 16:28,159
2015-03-04 16:28,160
2015-03-04 16:28,160
2015-03-04 16:28,161
2015-03-04 16:28,161
2015-03-04 16:28,162
2015-03-04 16:28,162
2015-03-04 16:28,162
2015-03-04 16:28,163
2015-03-04 16:28,163
2015-03-04 16:28,163
2015-03-04 16:28,164
2015-03-04 16:28,164
2015-03-04 16:28,165
2015-03-04 16:28,165
2015-03-04 16:28,166
2015-03-04 16:28,166
2015-03-04 16:28,167
2015-03-04 16:28,168
2015-03-04 16:28,168
2015-03-04 16:28,169
2015-03-04 16:28,169
2015-03-04 16:28,170
2015-03-04 16:28,171
2015-03-04 16:28,171
2015-03-04 16:28,171
2015-03-04 16:28,171
2015-03-04 16:28,171
2015-03-04 16:28,172
2015-03-04 16:28,172
2015-03-04 16:28,172
2015-03-04 16:28,172
2015-03-04 16:28,173
2015-03-04 16:28,173
2015-03-04 16:28,174
2015-03-04 16:28,174
2015-03-04 16:28,175
2015-03-04 16:28,175
2015-03-04 16:28,176
2015-03-04 16:28,176
2015-03-04 16:28,177
2015-03-04 16:28,177
2015-03-04 16:28,177
2015-03-04 16:28,177
2015-03-04 16:28,178
2015-03-04 16:28,178
2015-03-04 16:28,178
2015-03-04 16:28,178
2015-03-04 16:28,179
2015-03-04 16:28,179
2015-03-04 16:28,179
2015-03-04 16:28,179
2015-03-04 16:28,180
2015-03-04 16:28,180
2015-03-04 16:28,180
2015-03-04 16:28,180
2015-03-04 16:29,180
2015-03-04 16:29,181
2015-03-04 16:29,180
2015-03-04 16:29,181
2015-03-04 16:29,181
2015-03-04 16:29,181
2015-03-04 16:29,181
2015-03-04 16:29,182
2015-03-04 16:29,181
2015-03-04 16:29,182
2015-03-04 16:29,182
2015-03-04 16:29,183
2015-03-04 16:29,183
2015-03-04 16:29,183
2015-03-04 16:29,184
2015-03-04 16:29,184
2015-03-04 16:29,183
2015-03-04 16:29,184
2015-03-04 16:29,184
2015-03-04 16:29,184
2015-03-04 16:29,185
2015-03-04 16:29,184
2015-03-04 16:29,184
2015-03-04 16:29,184
2015-03-04 16:29,185
2015-03-04 16:29,185
2015-03-04 16:29,185
2015-03-04 16:29,185
2015-03-04 16:29,185
2015-03-04 16:29,186
2015-03-04 16:29,185
2015-03-04 16:29,185
2015-03-04 16:29,185
2015-03-04 16:29,186
2015-03-04 16:29,186
2015-03-04 16:29,186
2015-03-04 16:29,186
2015-03-04 16:29,186
2015-03-04 16:29,186
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,188
2015-03-04 16:29,188
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,188
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,188
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,187
2015-03-04 16:29,186
2015-03-04 16:29,187
2015-03-04 16:30,187
2015-03-04 16:30,186
2015-03-04 16:30,186
2015-03-04 16:30,186
2015-03-04 16:30,185
2015-03-04 16:30,185
2015-03-04 16:30,184
2015-03-04 16:30,184
2015-03-04 16:30,183
2015-03-04 16:30,183
2015-03-04 16:30,182
2015-03-04 16:30,182
2015-03-04 16:30,181
2015-03-04 16:30,181
2015-03-04 16:30,180
2015-03-04 16:30,179
2015-03-04 16:30,178
2015-03-04 16:30,177
2015-03-04 16:30,176
2015-03-04 16:30,176
2015-03-04 16:30,175
2015-03-04 16:30,173
2015-03-04 16:30,173
2015-03-04 16:30,172
2015-03-04 16:30,172
2015-03-04 16:30,171
2015-03-04 16:30,170
2015-03-04 16:30,169
2015-03-04 16:30,168
2015-03-04 16:30,168
2015-03-04 16:30,168
2015-03-04 16:30,168
2015-03-04 16:30,167
2015-03-04 16:30,166
2015-03-04 16:30,165
2015-03-04 16:30,164
2015-03-04 16:30,163
2015-03-04 16:30,162
2015-03-04 16:30,161
2015-03-04 16:30,161
2015-03-04 16:30,160
2015-03-04 16:30,161
2015-03-04 16:30,161
2015-03-04 16:30,162
2015-03-04 16:30,163
2015-03-04 16:30,163
2015-03-04 16:30,163
2015-03-04 16:30,164
2015-03-04 16:30,163
2015-03-04 16:30,163
2015-03-04 16:30,163
2015-03-04 16:30,163
2015-03-04 16:30,164
2015-03-04 16:30,163
2015-03-04 16:30,163
2015-03-04 16:30,162
2015-03-04 16:30,161
2015-03-04 16:30,160
2015-03-04 16:30,161
2015-03-04 16:30,160
2015-03-04 16:31,160
2015-03-04 16:31,160
2015-03-04 16:31,160
2015-03-04 16:31,160
2015-03-04 16:31,161
2015-03-04 16:31,161
2015-03-04 16:31,162
2015-03-04 16:31,163
2015-03-04 16:31,163
2015-03-04 16:31,163
2015-03-04 16:31,163
2015-03-04 16:31,164
2015-03-04 16:31,164
2015-03-04 16:31,165
2015-03-04 16:31,165
2015-03-04 16:31,165
2015-03-04 16:31,166
2015-03-04 16:31,166
2015-03-04 16:31,166
2015-03-04 16:31,167
2015-03-04 16:31,167
2015-03-04 16:31,167
2015-03-04 16:31,168
2015-03-04 16:31,168
2015-03-04 16:31,168
2015-03-04 16:31,169
2015-03-04 16:31,169
2015-03-04 16:31,170
2015-03-04 16:31,170
2015-03-04 16:31,171
2015-03-04 16:31,172
2015-03-04 16:31,173
2015-03-04 16:31,173
2015-03-04 16:31,173
2015-03-04 16:31,174
2015-03-04 16:31,174
2015-03-04 16:31,174
2015-03-04 16:31,175
2015-03-04 16:31,175
2015-03-04 16:31,176
2015-03-04 16:31,176
2015-03-04 16:31,177
2015-03-04 16:31,177
2015-03-04 16:31,177
2015-03-04 16:31,177
2015-03-04 16:31,178
2015-03-04 16:31,178
2015-03-04 16:31,179
2015-03-04 16:31,179
2015-03-04 16:31,179
2015-03-04 16:31,179
2015-03-04 16:31,180
2015-03-04 16:31,180
2015-03-04 16:31,180
2015-03-04 16:31,180
2015-03-04 16:31,180
2015-03-04 16:31,181
2015-03-04 16:31,181
2015-03-04 16:31,181
2015-03-04 16:31,180
2015-03-04 16:32,181
2015-03-04 16:32,181
2015-03-04 16:32,181
2015-03-04 16:32,182
2015-03-04 16:32,181
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,183
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,182
2015-03-04 16:32,183
2015-03-04 16:32,183
2015-03-04 16:32,183
2015-03-04 16:32,184
2015-03-04 16:32,183
2015-03-04 16:32,184
2015-03-04 16:32,184
2015-03-04 16:32,184
2015-03-04 16:32,184
2015-03-04 16:32,184
2015-03-04 16:32,184
2015-03-04 16:32,185
2015-03-04 16:32,184
2015-03-04 16:32,186
2015-03-04 16:32,186
2015-03-04 16:32,186
2015-03-04 16:32,186
2015-03-04 16:32,187
2015-03-04 16:32,187
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,189
2015-03-04 16:32,189
2015-03-04 16:32,189
2015-03-04 16:32,189
2015-03-04 16:32,189
2015-03-04 16:32,189
2015-03-04 16:32,189
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,188
2015-03-04 16:32,187
2015-03-04 16:32,188
2015-03-04 16:32,187
2015-03-04 16:32,187
2015-03-04 16:33,187
2015-03-04 16:33,187
2015-03-04 16:33,187
2015-03-04 16:33,186
2015-03-04 16:33,186
2015-03-04 16:33,186
2015-03-04 16:33,186
2015-03-04 16:33,185
2015-03-04 16:33,185
2015-03-04 16:33,184
2015-03-04 16:33,184
2015-03-04 16:33,184
2015-03-04 16:33,183
2015-03-04 16:33,183
2015-03-04 16:33,182
2015-03-04 16:33,182
2015-03-04 16:33,181
2015-03-04 16:33,181
2015-03-04 16:33,180
2015-03-04 16:33,179
2015-03-04 16:33,178
2015-03-04 16:33,177
2015-03-04 16:33,177
2015-03-04 16:33,176
2015-03-04 16:33,175
2015-03-04 16:33,175
2015-03-04 16:33,174
2015-03-04 16:33,174
2015-03-04 16:33,173
2015-03-04 16:33,173
2015-03-04 16:33,172
2015-03-04 16:33,171
2015-03-04 16:33,170
2015-03-04 16:33,169
2015-03-04 16:33,168
2015-03-04 16:33,167
2015-03-04 16:33,166
2015-03-04 16:33,164
2015-03-04 16:33,163
2015-03-04 16:33,162
2015-03-04 16:33,162
2015-03-04 16:33,161
2015-03-04 16:33,160
2015-03-04 16:33,159
2015-03-04 16:33,157
2015-03-04 16:33,156
2015-03-04 16:33,154
2015-03-04 16:33,154
2015-03-04 16:33,153
2015-03-04 16:33,154
2015-03-04 16:33,154
2015-03-04 16:33,155
2015-03-04 16:33,156
2015-03-04 16:33,156
2015-03-04 16:33,157
2015-03-04 16:33,158
2015-03-04 16:33,158
2015-03-04 16:33,158
2015-03-04 16:33,159
2015-03-04 16:33,160
2015-03-04 16:34,160
2015-03-04 16:34,160
2015-03-04 16:34,161
2015-03-04 16:34,161
2015-03-04 16:34,162
2015-03-04 16:34,163
2015-03-04 16:34,163
2015-03-04 16:34,164
2015-03-04 16:34,164
2015-03-04 16:34,165
2015-03-04 16:34,165
2015-03-04 16:34,165
2015-03-04 16:34,165
2015-03-04 16:34,165
2015-03-04 16:34,165
2015-03-04 16:34,166
2015-03-04 16:34,166
2015-03-04 16:34,166
2015-03-04 16:34,167
2015-03-04 16:34,167
2015-03-04 16:34,167
2015-03-04 16:34,168
2015-03-04 16:34,168
2015-03-04 16:34,168
2015-03-04 16:34,169
2015-03-04 16:34,169
2015-03-04 16:34,170
2015-03-04 16:34,170
2015-03-04 16:34,171
2015-03-04 16:34,171
2015-03-04 16:34,172
2015-03-04 16:34,172
2015-03-04 16:34,173
2015-03-04 16:34,173
2015-03-04 16:34,173
2015-03-04 16:34,174
2015-03-04 16:34,173
2015-03-04 16:34,174
2015-03-04 16:34,174
2015-03-04 16:34,175
2015-03-04 16:34,175
2015-03-04 16:34,175
2015-03-04 16:34,175
2015-03-04 16:34,176
2015-03-04 16:34,176
2015-03-04 16:34,176
2015-03-04 16:34,177
2015-03-04 16:34,177
2015-03-04 16:34,178
2015-03-04 16:34,178
2015-03-04 16:34,178
2015-03-04 16:34,178
2015-03-04 16:34,178
2015-03-04 16:34,178
2015-03-04 16:34,179
2015-03-04 16:34,179
2015-03-04 16:34,179
2015-03-04 16:34,179
2015-03-04 16:34,180
2015-03-04 16:34,180
2015-03-04 16:35,179
2015-03-04 16:35,179
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,180
2015-03-04 16:35,181
2015-03-04 16:35,181
2015-03-04 16:35,181
2015-03-04 16:35,181
2015-03-04 16:35,181
2015-03-04 16:35,182
2015-03-04 16:35,181
2015-03-04 16:35,182
2015-03-04 16:35,182
2015-03-04 16:35,182
2015-03-04 16:35,182
2015-03-04 16:35,182
2015-03-04 16:35,183
2015-03-04 16:35,182
2015-03-04 16:35,183
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,184
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,186
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,186
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,185
2015-03-04 16:35,186
2015-03-04 16:35,186
2015-03-04 16:35,186
2015-03-04 16:35,186
2015-03-04 16:35,186
2015-03-04 16:35,185
2015-03-04 16:35,186
2015-03-04 16:36,185
2015-03-04 16:36,185
2015-03-04 16:36,185
2015-03-04 16:36,184
2015-03-04 16:36,184
2015-03-04 16:36,184
2015-03-04 16:36,183
2015-03-04 16:36,183
2015-03-04 16:36,183
2015-03-04 16:36,182
2015-03-04 16:36,181
2015-03-04 16:36,181
2015-03-04 16:36,181
2015-03-04 16:36,180
2015-03-04 16:36,179
2015-03-04 16:36,178
2015-03-04 16:36,177
2015-03-04 16:36,177
2015-03-04 16:36,176
2015-03-04 16:36,175
2015-03-04 16:36,175
2015-03-04 16:36,173
2015-03-04 16:36,172
2015-03-04 16:36,171
2015-03-04 16:36,171
2015-03-04 16:36,170
2015-03-04 16:36,170
2015-03-04 16:36,169
2015-03-04 16:36,169
2015-03-04 16:36,167
2015-03-04 16:36,165
2015-03-04 16:36,164
2015-03-04 16:36,163
2015-03-04 16:36,163
2015-03-04 16:36,162
2015-03-04 16:36,161
2015-03-04 16:36,161
2015-03-04 16:36,162
2015-03-04 16:36,161
2015-03-04 16:36,161
2015-03-04 16:36,160
2015-03-04 16:36,159
2015-03-04 16:36,159
2015-03-04 16:36,158
2015-03-04 16:36,158
2015-03-04 16:36,157
2015-03-04 16:36,156
2015-03-04 16:36,155
2015-03-04 16:36,155
2015-03-04 16:36,155
2015-03-04 16:36,154
2015-03-04 16:36,155
2015-03-04 16:36,155
2015-03-04 16:36,156
2015-03-04 16:36,156
2015-03-04 16:36,157
2015-03-04 16:36,158
2015-03-04 16:36,158
2015-03-04 16:36,159
2015-03-04 16:36,159
2015-03-04 16:37,160
2015-03-04 16:37,160
2015-03-04 16:37,161
2015-03-04 16:37,161
2015-03-04 16:37,161
2015-03-04 16:37,162
2015-03-04 16:37,162
2015-03-04 16:37,162
2015-03-04 16:37,162
2015-03-04 16:37,163
2015-03-04 16:37,163
2015-03-04 16:37,163
2015-03-04 16:37,163
2015-03-04 16:37,164
2015-03-04 16:37,164
2015-03-04 16:37,164
2015-03-04 16:37,165
2015-03-04 16:37,166
2015-03-04 16:37,166
2015-03-04 16:37,167
2015-03-04 16:37,168
2015-03-04 16:37,168
2015-03-04 16:37,169
2015-03-04 16:37,169
2015-03-04 16:37,170
2015-03-04 16:37,170
2015-03-04 16:37,171
2015-03-04 16:37,171
2015-03-04 16:37,171
2015-03-04 16:37,172
2015-03-04 16:37,173
2015-03-04 16:37,173
2015-03-04 16:37,174
2015-03-04 16:37,174
2015-03-04 16:37,174
2015-03-04 16:37,175
2015-03-04 16:37,176
2015-03-04 16:37,176
2015-03-04 16:37,176
2015-03-04 16:37,177
2015-03-04 16:37,177
2015-03-04 16:37,177
2015-03-04 16:37,178
2015-03-04 16:37,178
2015-03-04 16:37,178
2015-03-04 16:37,178
2015-03-04 16:37,178
2015-03-04 16:37,178
2015-03-04 16:37,178
2015-03-04 16:37,178
2015-03-04 16:37,179
2015-03-04 16:37,178
2015-03-04 16:37,179
2015-03-04 16:37,179
2015-03-04 16:37,179
2015-03-04 16:37,178
2015-03-04 16:37,179
2015-03-04 16:37,179
2015-03-04 16:37,180
2015-03-04 16:37,180
2015-03-04 16:38,180
2015-03-04 16:38,180
2015-03-04 16:38,180
2015-03-04 16:38,181
2015-03-04 16:38,180
2015-03-04 16:38,181
2015-03-04 16:38,181
2015-03-04 16:38,181
2015-03-04 16:38,181
2015-03-04 16:38,182
2015-03-04 16:38,182
2015-03-04 16:38,182
2015-03-04 16:38,182
2015-03-04 16:38,183
2015-03-04 16:38,183
2015-03-04 16:38,183
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,185
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,184
2015-03-04 16:38,185
2015-03-04 16:38,185
2015-03-04 16:38,185
2015-03-04 16:38,185
2015-03-04 16:38,185
2015-03-04 16:38,184
2015-03-04 16:38,185
2015-03-04 16:38,184
2015-03-04 16:38,185
2015-03-04 16:38,185
2015-03-04 16:38,185
2015-03-04 16:38,185
2015-03-04 16:38,186
2015-03-04 16:38,185
2015-03-04 16:38,186
2015-03-04 16:38,186
2015-03-04 16:38,187
2015-03-04 16:38,186
2015-03-04 16:38,187
2015-03-04 16:38,186
2015-03-04 16:38,186
2015-03-04 16:38,186
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:38,187
2015-03-04 16:39,187
2015-03-04 16:39,186
2015-03-04 16:39,186
2015-03-04 16:39,186
2015-03-04 16:39,186
2015-03-04 16:39,186
2015-03-04 16:39,185
2015-03-04 16:39,185
2015-03-04 16:39,185
2015-03-04 16:39,184
2015-03-04 16:39,184
2015-03-04 16:39,184
2015-03-04 16:39,183
2015-03-04 16:39,183
2015-03-04 16:39,182
2015-03-04 16:39,181
2015-03-04 16:39,181
2015-03-04 16:39,180
2015-03-04 16:39,179
2015-03-04 16:39,178
2015-03-04 16:39,177
2015-03-04 16:39,176
2015-03-04 16:39,175
2015-03-04 16:39,173
2015-03-04 16:39,172
2015-03-04 16:39,170
2015-03-04 16:39,170
2015-03-04 16:39,169
2015-03-04 16:39,169
2015-03-04 16:39,169
2015-03-04 16:39,168
2015-03-04 16:39,167
2015-03-04 16:39,168
2015-03-04 16:39,168
2015-03-04 16:39,168
2015-03-04 16:39,167
2015-03-04 16:39,167
2015-03-04 16:39,167
2015-03-04 16:39,167
2015-03-04 16:39,167
2015-03-04 16:39,167
2015-03-04 16:39,167
2015-03-04 16:39,166
2015-03-04 16:39,165
2015-03-04 16:39,164
2015-03-04 16:39,163
2015-03-04 16:39,161
2015-03-04 16:39,159
2015-03-04 16:39,159
2015-03-04 16:39,159
2015-03-04 16:39,158
2015-03-04 16:39,159
2015-03-04 16:39,158
2015-03-04 16:39,158
2015-03-04 16:39,158
2015-03-04 16:39,158
2015-03-04 16:39,158
2015-03-04 16:39,158
2015-03-04 16:39,158
2015-03-04 16:39,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,158
2015-03-04 16:40,156
2015-03-04 16:40,156
2015-03-04 16:40,156
2015-03-04 16:40,156
2015-03-04 16:40,156
2015-03-04 16:40,156
2015-03-04 16:40,156
2015-03-04 16:40,156
2015-03-04 16:40,154
2015-03-04 16:40,154
2015-03-04 16:40,154
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,152
2015-03-04 16:40,150
2015-03-04 16:40,150
2015-03-04 16:40,150
2015-03-04 16:40,150
2015-03-04 16:40,150
2015-03-04 16:40,150
2015-03-04 16:40,150
2015-03-04 16:40,150
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:40,148
2015-03-04 16:41,148
2015-03-04 16:41,148
2015-03-04 16:41,148
2015-03-04 16:41,148
2015-03-04 16:41,148
2015-03-04 16:41,148
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,149
2015-03-04 16:41,145
2015-03-04 16:42,145
2015-03-04 16:42,145
2015-03-04 16:42,145
2015-03-04 16:42,145
